employee_id,assignment_id,snapshot_date,utilization_pct,days_remaining_in_project,experience_years,experience_band,tenure_at_company_days,historical_bench_count,historical_bench_days_total,skill_demand_score,skill_profile,bench_risk_label
EMP00339,ASG004476,2022-06-20,75,32,5,Mid,663,1,57,57.0,modern,0
EMP00339,ASG004477,2022-11-19,91,38,5,Mid,815,1,57,57.0,modern,0
EMP00339,ASG004478,2023-06-21,94,34,5,Mid,1029,1,57,57.0,modern,0
EMP00339,ASG004479,2023-10-23,90,33,5,Mid,1153,1,57,57.0,modern,0
EMP00339,ASG004480,2024-05-17,85,41,5,Mid,1360,1,57,57.0,modern,0
EMP00339,ASG004481,2024-11-14,73,16,5,Mid,1541,1,57,57.0,modern,1
EMP00339,ASG004482,2025-02-22,70,35,5,Mid,1641,2,91,57.0,modern,1
EMP00339,ASG004483,2025-07-06,74,40,5,Mid,1775,3,129,57.0,modern,1
EMP00339,ASG004484,2026-02-06,81,44,5,Mid,1990,4,157,57.0,modern,0
EMP00340,ASG004486,2020-08-29,96,40,6,Mid,127,0,0,68.3,balanced,0
EMP00340,ASG004487,2021-03-10,91,15,6,Mid,320,0,0,68.3,balanced,0
EMP00340,ASG004488,2021-04-13,73,44,6,Mid,354,0,0,68.3,balanced,0
EMP00340,ASG004489,2021-12-21,75,31,6,Mid,606,0,0,68.3,balanced,0
EMP00340,ASG004490,2022-03-24,97,40,6,Mid,699,0,0,68.3,balanced,0
EMP00340,ASG004491,2022-06-16,82,19,6,Mid,783,0,0,68.3,balanced,0
EMP00340,ASG004492,2023-01-26,94,27,6,Mid,1007,0,0,68.3,balanced,0
EMP00340,ASG004493,2023-06-30,76,27,6,Mid,1162,0,0,68.3,balanced,0
EMP00340,ASG004494,2024-01-09,74,23,6,Mid,1355,0,0,68.3,balanced,0
EMP00340,ASG004495,2024-04-25,83,37,6,Mid,1462,0,0,68.3,balanced,0
EMP00340,ASG004496,2024-10-16,92,34,6,Mid,1636,0,0,68.3,balanced,0
EMP00340,ASG004497,2025-06-12,99,17,6,Mid,1875,0,0,68.3,balanced,0
EMP00340,ASG004498,2025-10-06,91,37,6,Mid,1991,0,0,68.3,balanced,0
EMP00340,ASG004499,2026-04-20,98,22,6,Mid,2187,0,0,68.3,balanced,0
EMP00341,ASG004501,2017-09-02,98,32,9,Senior,110,0,0,53.3,legacy,0
EMP00341,ASG004502,2018-01-31,79,40,9,Senior,261,0,0,53.3,legacy,0
EMP00341,ASG004503,2018-09-15,73,45,9,Senior,488,0,0,53.3,legacy,1
EMP00341,ASG004504,2019-04-03,76,33,9,Senior,688,1,23,53.3,legacy,1
EMP00341,ASG004505,2019-08-13,80,18,9,Senior,820,2,52,53.3,legacy,1
EMP00341,ASG004506,2020-03-23,82,40,9,Senior,1043,3,119,53.3,legacy,0
EMP00341,ASG004507,2020-12-28,96,15,9,Senior,1323,3,119,53.3,legacy,0
EMP00341,ASG004508,2021-06-05,89,27,9,Senior,1482,3,119,53.3,legacy,0
EMP00341,ASG004509,2022-01-18,82,15,9,Senior,1709,3,119,53.3,legacy,1
EMP00341,ASG004510,2022-11-25,84,16,9,Senior,2020,4,172,53.3,legacy,0
EMP00341,ASG004511,2023-07-29,92,27,9,Senior,2266,4,172,53.3,legacy,0
EMP00341,ASG004512,2024-03-02,98,43,9,Senior,2483,4,172,53.3,legacy,1
EMP00341,ASG004513,2024-09-03,86,44,9,Senior,2668,5,226,53.3,legacy,0
EMP00341,ASG004514,2025-03-05,88,33,9,Senior,2851,5,226,53.3,legacy,0
EMP00341,ASG004515,2025-07-22,70,18,9,Senior,2990,5,226,53.3,legacy,1
EMP00341,ASG004516,2025-12-04,70,30,9,Senior,3125,6,251,53.3,legacy,1
EMP00342,ASG004518,2025-05-17,97,18,1,Junior,161,0,0,48.3,legacy,1
EMP00342,ASG004519,2025-11-28,91,33,1,Junior,356,1,21,48.3,legacy,0
EMP00343,ASG004521,2024-08-02,95,34,1,Junior,37,0,0,80.0,balanced,0
EMP00343,ASG004522,2025-01-31,95,23,1,Junior,219,0,0,80.0,balanced,0
EMP00343,ASG004523,2025-06-10,85,42,1,Junior,349,0,0,80.0,balanced,0
EMP00343,ASG004524,2026-02-20,86,23,1,Junior,604,0,0,80.0,balanced,1
EMP00343,ASG004525,2026-05-11,98,21,1,Junior,684,1,4,80.0,balanced,0
EMP00344,ASG004527,2023-07-25,84,32,3,Mid,101,0,0,64.2,balanced,0
EMP00344,ASG004528,2024-03-03,83,15,3,Mid,323,0,0,64.2,balanced,0
EMP00344,ASG004529,2024-07-22,98,42,3,Mid,464,0,0,64.2,balanced,1
EMP00344,ASG004530,2025-01-11,91,28,3,Mid,637,1,45,64.2,balanced,0
EMP00344,ASG004531,2025-08-14,73,39,3,Mid,852,1,45,64.2,balanced,1
EMP00344,ASG004532,2026-03-21,84,18,3,Mid,1071,2,72,64.2,balanced,1
EMP00345,ASG004534,2025-02-07,96,28,1,Junior,190,0,0,45.0,legacy,0
EMP00345,ASG004535,2025-07-01,85,30,1,Junior,334,0,0,45.0,legacy,1
EMP00345,ASG004536,2026-03-23,87,40,1,Junior,599,1,73,45.0,legacy,0
EMP00346,ASG004538,2025-07-09,85,17,1,Junior,235,0,0,64.0,balanced,0
EMP00346,ASG004539,2025-11-09,85,35,1,Junior,358,0,0,64.0,balanced,0
EMP00347,ASG004541,2014-05-28,73,24,12,Senior,244,0,0,71.0,modern,1
EMP00347,ASG004542,2014-09-19,74,39,12,Senior,358,1,4,71.0,modern,0
EMP00347,ASG004543,2015-02-04,97,44,12,Senior,496,1,4,71.0,modern,0
EMP00347,ASG004544,2015-08-03,85,22,12,Senior,676,1,4,71.0,modern,0
EMP00347,ASG004545,2016-02-12,73,31,12,Senior,869,1,4,71.0,modern,0
EMP00347,ASG004546,2016-04-13,79,44,12,Senior,930,1,4,71.0,modern,0
EMP00347,ASG004547,2016-12-22,85,28,12,Senior,1183,1,4,71.0,modern,0
EMP00347,ASG004548,2017-04-27,93,34,12,Senior,1309,1,4,71.0,modern,0
EMP00347,ASG004549,2017-07-14,79,32,12,Senior,1387,1,4,71.0,modern,0
EMP00347,ASG004550,2017-12-02,88,41,12,Senior,1528,1,4,71.0,modern,0
EMP00347,ASG004551,2018-03-22,96,39,12,Senior,1638,1,4,71.0,modern,0
EMP00347,ASG004552,2018-06-23,90,35,12,Senior,1731,1,4,71.0,modern,0
EMP00347,ASG004553,2018-09-16,78,43,12,Senior,1816,1,4,71.0,modern,0
EMP00347,ASG004554,2019-02-12,84,29,12,Senior,1965,1,4,71.0,modern,0
EMP00347,ASG004555,2019-07-19,75,15,12,Senior,2122,1,4,71.0,modern,0
EMP00347,ASG004556,2020-01-01,73,17,12,Senior,2288,1,4,71.0,modern,0
EMP00347,ASG004557,2020-07-20,100,44,12,Senior,2489,1,4,71.0,modern,1
EMP00347,ASG004558,2021-02-02,73,42,12,Senior,2686,2,11,71.0,modern,0
EMP00347,ASG004559,2021-10-19,89,35,12,Senior,2945,2,11,71.0,modern,1
EMP00347,ASG004560,2022-03-17,77,23,12,Senior,3094,3,32,71.0,modern,0
EMP00347,ASG004561,2022-08-31,81,29,12,Senior,3261,3,32,71.0,modern,0
EMP00347,ASG004562,2023-01-01,81,21,12,Senior,3384,3,32,71.0,modern,0
EMP00347,ASG004563,2023-05-03,71,31,12,Senior,3506,3,32,71.0,modern,0
EMP00347,ASG004564,2023-12-01,98,35,12,Senior,3718,3,32,71.0,modern,0
EMP00347,ASG004565,2024-06-21,88,36,12,Senior,3921,3,32,71.0,modern,0
EMP00347,ASG004566,2024-10-04,86,17,12,Senior,4026,3,32,71.0,modern,0
EMP00347,ASG004567,2025-04-12,87,42,12,Senior,4216,3,32,71.0,modern,1
EMP00347,ASG004568,2025-09-26,88,36,12,Senior,4383,4,36,71.0,modern,0
EMP00347,ASG004569,2026-04-07,74,34,12,Senior,4576,4,36,71.0,modern,0
EMP00348,ASG004571,2020-07-14,78,15,6,Mid,56,0,0,45.0,balanced,1
EMP00348,ASG004572,2021-01-15,89,15,6,Mid,241,1,61,45.0,balanced,1
EMP00348,ASG004573,2021-07-07,90,43,6,Mid,414,2,107,45.0,balanced,1
EMP00348,ASG004574,2021-11-23,99,20,6,Mid,553,3,152,45.0,balanced,1
EMP00348,ASG004575,2022-05-02,73,38,6,Mid,713,4,211,45.0,balanced,1
EMP00348,ASG004576,2022-11-23,75,45,6,Mid,918,5,256,45.0,balanced,0
EMP00348,ASG004577,2023-05-31,85,24,6,Mid,1107,5,256,45.0,balanced,0
EMP00348,ASG004578,2024-01-10,98,19,6,Mid,1331,5,256,45.0,balanced,0
EMP00348,ASG004579,2024-03-11,92,33,6,Mid,1392,5,256,45.0,balanced,0
EMP00348,ASG004580,2024-09-11,83,30,6,Mid,1576,5,256,45.0,balanced,0
EMP00348,ASG004581,2024-12-20,93,19,6,Mid,1676,5,256,45.0,balanced,0
EMP00348,ASG004582,2025-04-19,96,25,6,Mid,1796,5,256,45.0,balanced,0
EMP00348,ASG004583,2025-07-24,74,31,6,Mid,1892,5,256,45.0,balanced,0
EMP00348,ASG004584,2026-04-03,79,25,6,Mid,2145,5,256,45.0,balanced,0
EMP00349,ASG004586,2022-09-13,82,34,4,Mid,138,0,0,42.5,legacy,0
EMP00349,ASG004587,2022-12-13,87,22,4,Mid,229,0,0,42.5,legacy,1
EMP00349,ASG004588,2023-06-12,83,33,4,Mid,410,1,49,42.5,legacy,1
EMP00349,ASG004589,2024-03-20,73,29,4,Mid,692,2,106,42.5,legacy,1
EMP00349,ASG004590,2024-11-19,89,35,4,Mid,936,3,154,42.5,legacy,1
EMP00349,ASG004591,2025-08-11,83,23,4,Mid,1201,4,215,42.5,legacy,0
EMP00349,ASG004592,2025-12-22,94,15,4,Mid,1334,4,215,42.5,legacy,1
EMP00350,ASG004594,2017-02-20,97,29,9,Senior,169,0,0,65.6,balanced,1
EMP00350,ASG004595,2017-06-29,98,22,9,Senior,298,1,28,65.6,balanced,0
EMP00350,ASG004596,2018-03-04,91,30,9,Senior,546,1,28,65.6,balanced,0
EMP00350,ASG004597,2018-07-18,83,40,9,Senior,682,1,28,65.6,balanced,0
EMP00350,ASG004598,2018-12-23,99,23,9,Senior,840,1,28,65.6,balanced,1
EMP00350,ASG004599,2019-03-20,83,18,9,Senior,927,2,46,65.6,balanced,0
EMP00350,ASG004600,2019-11-10,79,35,9,Senior,1162,2,46,65.6,balanced,0
EMP00350,ASG004601,2020-02-23,95,33,9,Senior,1267,2,46,65.6,balanced,0
EMP00350,ASG004602,2020-06-06,87,44,9,Senior,1371,2,46,65.6,balanced,0
EMP00350,ASG004603,2020-08-26,70,23,9,Senior,1452,2,46,65.6,balanced,0
EMP00350,ASG004604,2020-11-17,91,32,9,Senior,1535,2,46,65.6,balanced,0
EMP00350,ASG004605,2021-03-09,90,15,9,Senior,1647,2,46,65.6,balanced,1
EMP00350,ASG004606,2021-10-19,83,41,9,Senior,1871,3,71,65.6,balanced,0
EMP00350,ASG004607,2022-02-04,76,34,9,Senior,1979,3,71,65.6,balanced,0
EMP00350,ASG004608,2022-08-09,81,25,9,Senior,2165,3,71,65.6,balanced,1
EMP00350,ASG004609,2023-02-04,78,21,9,Senior,2344,4,104,65.6,balanced,1
EMP00350,ASG004610,2023-05-04,88,43,9,Senior,2433,5,116,65.6,balanced,0
EMP00350,ASG004611,2023-11-09,74,31,9,Senior,2622,5,116,65.6,balanced,0
EMP00350,ASG004612,2024-07-01,98,24,9,Senior,2857,5,116,65.6,balanced,0
EMP00350,ASG004613,2024-10-14,84,19,9,Senior,2962,5,116,65.6,balanced,1
EMP00350,ASG004614,2025-07-06,75,41,9,Senior,3227,6,138,65.6,balanced,0
EMP00350,ASG004615,2026-03-10,77,33,9,Senior,3474,6,138,65.6,balanced,0
EMP00351,ASG004617,2023-12-20,83,42,2,Junior,59,0,0,78.3,balanced,0
EMP00351,ASG004618,2024-07-03,71,23,2,Junior,255,0,0,78.3,balanced,0
EMP00351,ASG004619,2024-11-11,79,38,2,Junior,386,0,0,78.3,balanced,0
EMP00351,ASG004620,2025-08-01,74,37,2,Junior,649,0,0,78.3,balanced,0
EMP00351,ASG004621,2025-11-23,99,21,2,Junior,763,0,0,78.3,balanced,0
EMP00352,ASG004623,2020-10-23,74,37,5,Mid,80,0,0,63.8,balanced,1
EMP00352,ASG004624,2021-07-01,76,16,5,Mid,331,1,35,63.8,balanced,1
EMP00352,ASG004625,2021-12-28,97,24,5,Mid,511,2,63,63.8,balanced,0
EMP00352,ASG004626,2022-05-28,78,20,5,Mid,662,2,63,63.8,balanced,0
EMP00352,ASG004627,2022-07-18,86,42,5,Mid,713,2,63,63.8,balanced,0
EMP00352,ASG004628,2022-10-14,82,30,5,Mid,801,2,63,63.8,balanced,0
EMP00352,ASG004629,2023-03-28,94,28,5,Mid,966,2,63,63.8,balanced,0
EMP00352,ASG004630,2023-11-17,85,41,5,Mid,1200,2,63,63.8,balanced,1
EMP00352,ASG004631,2024-09-02,85,19,5,Mid,1490,3,103,63.8,balanced,0
EMP00352,ASG004632,2025-03-31,95,17,5,Mid,1700,3,103,63.8,balanced,0
EMP00352,ASG004633,2025-10-08,72,20,5,Mid,1891,3,103,63.8,balanced,0
EMP00352,ASG004634,2026-04-27,97,21,5,Mid,2092,3,103,63.8,balanced,0
EMP00353,ASG004636,2023-06-26,91,41,3,Mid,89,0,0,48.8,legacy,0
EMP00353,ASG004637,2024-02-17,77,24,3,Mid,325,0,0,48.8,legacy,0
EMP00353,ASG004638,2024-06-24,70,30,3,Mid,453,0,0,48.8,legacy,0
EMP00353,ASG004639,2024-11-10,81,33,3,Mid,592,0,0,48.8,legacy,1
EMP00353,ASG004640,2025-08-12,93,23,3,Mid,867,1,41,48.8,legacy,0
EMP00353,ASG004641,2025-12-10,94,17,3,Mid,987,1,41,48.8,legacy,1
EMP00354,ASG004643,2016-04-12,92,37,10,Senior,165,0,0,78.8,modern,0
EMP00354,ASG004644,2016-08-05,77,41,10,Senior,280,0,0,78.8,modern,0
EMP00354,ASG004645,2017-03-09,89,18,10,Senior,496,0,0,78.8,modern,0
EMP00354,ASG004646,2017-05-23,85,25,10,Senior,571,0,0,78.8,modern,0
EMP00354,ASG004647,2017-11-19,98,26,10,Senior,751,0,0,78.8,modern,0
EMP00354,ASG004648,2018-04-04,79,33,10,Senior,887,0,0,78.8,modern,0
EMP00354,ASG004649,2018-10-14,91,24,10,Senior,1080,0,0,78.8,modern,0
EMP00354,ASG004650,2019-01-28,86,38,10,Senior,1186,0,0,78.8,modern,0
EMP00354,ASG004651,2019-07-01,74,32,10,Senior,1340,0,0,78.8,modern,0
EMP00354,ASG004652,2020-03-30,93,26,10,Senior,1613,0,0,78.8,modern,1
EMP00354,ASG004653,2020-09-02,73,36,10,Senior,1769,1,11,78.8,modern,0
EMP00354,ASG004654,2021-03-04,77,29,10,Senior,1952,1,11,78.8,modern,0
EMP00354,ASG004655,2021-05-15,78,33,10,Senior,2024,1,11,78.8,modern,0
EMP00354,ASG004656,2022-01-28,96,32,10,Senior,2282,1,11,78.8,modern,0
EMP00354,ASG004657,2022-06-29,80,42,10,Senior,2434,1,11,78.8,modern,0
EMP00354,ASG004658,2023-01-04,79,33,10,Senior,2623,1,11,78.8,modern,0
EMP00354,ASG004659,2023-08-07,77,34,10,Senior,2838,1,11,78.8,modern,1
EMP00354,ASG004660,2024-01-26,82,25,10,Senior,3010,2,22,78.8,modern,0
EMP00354,ASG004661,2024-04-07,74,36,10,Senior,3082,2,22,78.8,modern,1
EMP00354,ASG004662,2024-07-08,72,33,10,Senior,3174,3,41,78.8,modern,0
EMP00354,ASG004663,2024-11-11,96,21,10,Senior,3300,3,41,78.8,modern,0
EMP00354,ASG004664,2025-07-20,71,17,10,Senior,3551,3,41,78.8,modern,0
EMP00354,ASG004665,2026-02-04,90,25,10,Senior,3750,3,41,78.8,modern,1
EMP00355,ASG004667,2019-01-27,74,21,7,Senior,195,0,0,73.2,modern,0
EMP00355,ASG004668,2019-09-07,78,45,7,Senior,418,0,0,73.2,modern,0
EMP00355,ASG004669,2020-04-08,84,23,7,Senior,632,0,0,73.2,modern,0
EMP00355,ASG004670,2020-11-12,89,24,7,Senior,850,0,0,73.2,modern,1
EMP00355,ASG004671,2021-05-30,78,31,7,Senior,1049,1,4,73.2,modern,0
EMP00355,ASG004672,2022-01-24,73,32,7,Senior,1288,1,4,73.2,modern,0
EMP00355,ASG004673,2022-08-18,97,34,7,Senior,1494,1,4,73.2,modern,0
EMP00355,ASG004674,2023-01-04,84,25,7,Senior,1633,1,4,73.2,modern,0
EMP00355,ASG004675,2023-03-06,100,40,7,Senior,1694,1,4,73.2,modern,0
EMP00355,ASG004676,2023-09-26,88,21,7,Senior,1898,1,4,73.2,modern,0
EMP00355,ASG004677,2023-12-24,82,18,7,Senior,1987,1,4,73.2,modern,0
EMP00355,ASG004678,2024-08-19,100,26,7,Senior,2226,1,4,73.2,modern,0
EMP00355,ASG004679,2024-12-06,75,39,7,Senior,2335,1,4,73.2,modern,0
EMP00355,ASG004680,2025-08-17,91,39,7,Senior,2589,1,4,73.2,modern,0
EMP00355,ASG004681,2026-01-19,84,36,7,Senior,2744,1,4,73.2,modern,0
EMP00356,ASG004683,2017-09-27,75,34,8,Senior,36,0,0,71.2,modern,0
EMP00356,ASG004684,2018-06-11,97,22,8,Senior,293,0,0,71.2,modern,1
EMP00356,ASG004685,2019-01-20,88,29,8,Senior,516,1,13,71.2,modern,0
EMP00356,ASG004686,2019-09-09,81,24,8,Senior,748,1,13,71.2,modern,1
EMP00356,ASG004687,2020-02-23,84,19,8,Senior,915,2,25,71.2,modern,0
EMP00356,ASG004688,2020-06-11,90,40,8,Senior,1024,2,25,71.2,modern,1
EMP00356,ASG004689,2021-02-11,73,41,8,Senior,1269,3,41,71.2,modern,0
EMP00356,ASG004690,2021-09-17,93,44,8,Senior,1487,3,41,71.2,modern,0
EMP00356,ASG004691,2022-06-11,91,37,8,Senior,1754,3,41,71.2,modern,0
EMP00356,ASG004692,2022-10-10,84,30,8,Senior,1875,3,41,71.2,modern,0
EMP00356,ASG004693,2023-01-01,94,21,8,Senior,1958,3,41,71.2,modern,0
EMP00356,ASG004694,2023-04-12,83,45,8,Senior,2059,3,41,71.2,modern,0
EMP00356,ASG004695,2023-10-27,71,43,8,Senior,2257,3,41,71.2,modern,0
EMP00356,ASG004696,2024-06-09,78,21,8,Senior,2483,3,41,71.2,modern,0
EMP00356,ASG004697,2025-01-15,74,22,8,Senior,2703,3,41,71.2,modern,0
EMP00356,ASG004698,2025-08-11,99,30,8,Senior,2911,3,41,71.2,modern,0
EMP00356,ASG004699,2025-12-26,89,30,8,Senior,3048,3,41,71.2,modern,0
EMP00356,ASG004700,2026-04-19,73,36,8,Senior,3162,3,41,71.2,modern,0
EMP00357,ASG004702,2025-01-21,95,29,1,Junior,61,0,0,58.3,balanced,1
EMP00357,ASG004703,2025-06-15,71,23,1,Junior,206,1,29,58.3,balanced,0
EMP00357,ASG004704,2025-08-13,77,34,1,Junior,265,1,29,58.3,balanced,0
EMP00357,ASG004705,2025-12-14,71,15,1,Junior,388,1,29,58.3,balanced,0
EMP00358,ASG004707,2020-08-27,84,27,5,Mid,46,0,0,44.2,balanced,1
EMP00358,ASG004708,2021-05-29,76,33,5,Mid,321,1,51,44.2,balanced,1
EMP00358,ASG004709,2022-01-18,75,22,5,Mid,555,2,86,44.2,balanced,0
EMP00358,ASG004710,2022-07-15,82,44,5,Mid,733,2,86,44.2,balanced,1
EMP00358,ASG004711,2023-01-19,92,24,5,Mid,921,3,144,44.2,balanced,0
EMP00358,ASG004712,2023-07-07,97,35,5,Mid,1090,3,144,44.2,balanced,0
EMP00358,ASG004713,2024-03-22,92,35,5,Mid,1349,3,144,44.2,balanced,0
EMP00358,ASG004714,2024-09-03,73,22,5,Mid,1514,3,144,44.2,balanced,0
EMP00358,ASG004715,2025-03-08,99,37,5,Mid,1700,3,144,44.2,balanced,1
EMP00358,ASG004716,2025-11-04,97,36,5,Mid,1941,4,221,44.2,balanced,0
EMP00358,ASG004717,2026-03-28,90,27,5,Mid,2085,4,221,44.2,balanced,1
EMP00359,ASG004719,2020-07-31,82,38,6,Mid,190,0,0,53.0,balanced,1
EMP00359,ASG004720,2021-02-17,85,32,6,Mid,391,1,46,53.0,balanced,1
EMP00359,ASG004721,2021-08-13,100,34,6,Mid,568,2,79,53.0,balanced,0
EMP00359,ASG004722,2022-04-25,71,24,6,Mid,823,2,79,53.0,balanced,1
EMP00359,ASG004723,2022-11-05,83,38,6,Mid,1017,3,111,53.0,balanced,0
EMP00359,ASG004724,2023-03-06,76,17,6,Mid,1138,3,111,53.0,balanced,0
EMP00359,ASG004725,2023-08-12,92,39,6,Mid,1297,3,111,53.0,balanced,1
EMP00359,ASG004726,2023-11-28,87,35,6,Mid,1405,4,134,53.0,balanced,0
EMP00359,ASG004727,2024-02-18,79,28,6,Mid,1487,4,134,53.0,balanced,0
EMP00359,ASG004728,2024-09-22,91,34,6,Mid,1704,4,134,53.0,balanced,0
EMP00359,ASG004729,2025-04-02,77,22,6,Mid,1896,4,134,53.0,balanced,0
EMP00359,ASG004730,2025-11-23,92,16,6,Mid,2131,4,134,53.0,balanced,0
EMP00360,ASG004732,2019-05-26,82,20,7,Senior,112,0,0,74.0,modern,0
EMP00360,ASG004733,2019-12-30,97,35,7,Senior,330,0,0,74.0,modern,0
EMP00360,ASG004734,2020-04-23,95,40,7,Senior,445,0,0,74.0,modern,0
EMP00360,ASG004735,2020-09-09,76,17,7,Senior,584,0,0,74.0,modern,0
EMP00360,ASG004736,2021-03-14,80,15,7,Senior,770,0,0,74.0,modern,0
EMP00360,ASG004737,2021-07-07,83,27,7,Senior,885,0,0,74.0,modern,0
EMP00360,ASG004738,2021-08-27,99,37,7,Senior,936,0,0,74.0,modern,0
EMP00360,ASG004739,2022-05-23,90,32,7,Senior,1205,0,0,74.0,modern,0
EMP00360,ASG004740,2022-12-21,74,36,7,Senior,1417,0,0,74.0,modern,0
EMP00360,ASG004741,2023-05-06,80,34,7,Senior,1553,0,0,74.0,modern,0
EMP00360,ASG004742,2023-09-28,85,31,7,Senior,1698,0,0,74.0,modern,1
EMP00360,ASG004743,2024-01-26,93,20,7,Senior,1818,1,29,74.0,modern,0
EMP00360,ASG004744,2024-07-28,81,15,7,Senior,2002,1,29,74.0,modern,0
EMP00360,ASG004745,2025-03-19,86,15,7,Senior,2236,1,29,74.0,modern,0
EMP00360,ASG004746,2025-11-15,86,28,7,Senior,2477,1,29,74.0,modern,0
EMP00361,ASG004748,2021-07-16,85,36,5,Mid,164,0,0,61.8,legacy,0
EMP00361,ASG004749,2022-04-12,91,25,5,Mid,434,0,0,61.8,legacy,0
EMP00361,ASG004750,2022-07-21,72,16,5,Mid,534,0,0,61.8,legacy,0
EMP00361,ASG004751,2023-03-26,85,37,5,Mid,782,0,0,61.8,legacy,0
EMP00361,ASG004752,2023-06-26,86,28,5,Mid,874,0,0,61.8,legacy,0
EMP00361,ASG004753,2023-11-20,82,15,5,Mid,1021,0,0,61.8,legacy,0
EMP00361,ASG004754,2024-03-15,98,26,5,Mid,1137,0,0,61.8,legacy,1
EMP00361,ASG004755,2024-10-20,73,34,5,Mid,1356,1,35,61.8,legacy,1
EMP00361,ASG004756,2025-02-17,77,40,5,Mid,1476,2,81,61.8,legacy,0
EMP00361,ASG004757,2025-06-04,87,38,5,Mid,1583,2,81,61.8,legacy,0
EMP00361,ASG004758,2025-09-22,99,28,5,Mid,1693,2,81,61.8,legacy,1
EMP00361,ASG004759,2026-05-23,83,15,5,Mid,1936,3,110,61.8,legacy,0
EMP00362,ASG004761,2025-08-07,92,15,1,Junior,73,0,0,61.0,balanced,0
EMP00362,ASG004762,2025-12-02,100,42,1,Junior,190,0,0,61.0,balanced,1
EMP00363,ASG004764,2018-05-06,75,23,8,Senior,129,0,0,36.2,legacy,1
EMP00363,ASG004765,2018-12-12,83,16,8,Senior,349,1,59,36.2,legacy,1
EMP00363,ASG004766,2019-03-28,77,27,8,Senior,455,2,101,36.2,legacy,0
EMP00363,ASG004767,2019-06-14,76,22,8,Senior,533,2,101,36.2,legacy,1
EMP00363,ASG004768,2019-11-20,90,22,8,Senior,692,3,141,36.2,legacy,0
EMP00363,ASG004769,2020-06-29,83,17,8,Senior,914,3,141,36.2,legacy,0
EMP00363,ASG004770,2021-01-18,95,29,8,Senior,1117,3,141,36.2,legacy,0
EMP00363,ASG004771,2021-04-03,73,23,8,Senior,1192,3,141,36.2,legacy,0
EMP00363,ASG004772,2021-06-12,90,25,8,Senior,1262,3,141,36.2,legacy,1
EMP00363,ASG004773,2021-11-19,74,18,8,Senior,1422,4,187,36.2,legacy,1
EMP00363,ASG004774,2022-05-26,76,27,8,Senior,1610,5,235,36.2,legacy,0
EMP00363,ASG004775,2022-07-15,93,39,8,Senior,1660,5,235,36.2,legacy,1
EMP00363,ASG004776,2022-11-26,89,44,8,Senior,1794,6,273,36.2,legacy,1
EMP00363,ASG004777,2023-06-27,89,34,8,Senior,2007,7,315,36.2,legacy,0
EMP00363,ASG004778,2024-03-08,79,23,8,Senior,2262,7,315,36.2,legacy,1
EMP00363,ASG004779,2024-12-27,83,27,8,Senior,2556,8,383,36.2,legacy,1
EMP00363,ASG004780,2025-06-18,88,42,8,Senior,2729,9,438,36.2,legacy,0
EMP00363,ASG004781,2026-03-19,70,28,8,Senior,3003,9,438,36.2,legacy,0
EMP00364,ASG004783,2024-03-24,95,24,2,Junior,135,0,0,72.7,legacy,0
EMP00364,ASG004784,2024-07-30,75,34,2,Junior,263,0,0,72.7,legacy,1
EMP00364,ASG004785,2025-03-22,100,20,2,Junior,498,1,36,72.7,legacy,0
EMP00364,ASG004786,2025-06-21,78,33,2,Junior,589,1,36,72.7,legacy,0
EMP00364,ASG004787,2026-01-11,83,26,2,Junior,793,1,36,72.7,legacy,0
EMP00364,ASG004788,2026-05-08,76,35,2,Junior,910,1,36,72.7,legacy,0
EMP00365,ASG004790,2022-09-23,78,34,4,Mid,102,0,0,80.0,modern,0
EMP00365,ASG004791,2023-06-22,99,20,4,Mid,374,0,0,80.0,modern,0
EMP00365,ASG004792,2024-03-10,70,19,4,Mid,636,0,0,80.0,modern,0
EMP00365,ASG004793,2024-09-29,90,32,4,Mid,839,0,0,80.0,modern,0
EMP00365,ASG004794,2025-05-07,81,33,4,Mid,1059,0,0,80.0,modern,0
EMP00365,ASG004795,2025-10-28,83,27,4,Mid,1233,0,0,80.0,modern,0
EMP00366,ASG004797,2023-08-22,83,29,3,Mid,223,0,0,37.8,balanced,0
EMP00366,ASG004798,2024-05-01,75,31,3,Mid,476,0,0,37.8,balanced,1
EMP00366,ASG004799,2024-10-17,100,40,3,Mid,645,1,78,37.8,balanced,0
EMP00366,ASG004800,2025-04-15,98,24,3,Mid,825,1,78,37.8,balanced,0
EMP00366,ASG004801,2025-07-07,98,31,3,Mid,908,1,78,37.8,balanced,0
EMP00366,ASG004802,2026-01-13,95,31,3,Mid,1098,1,78,37.8,balanced,1
EMP00367,ASG004804,2016-03-08,84,30,10,Senior,52,0,0,75.0,balanced,0
EMP00367,ASG004805,2016-05-13,98,27,10,Senior,118,0,0,75.0,balanced,0
EMP00367,ASG004806,2016-09-09,99,33,10,Senior,237,0,0,75.0,balanced,0
EMP00367,ASG004807,2016-11-26,85,45,10,Senior,315,0,0,75.0,balanced,0
EMP00367,ASG004808,2017-03-17,81,36,10,Senior,426,0,0,75.0,balanced,0
EMP00367,ASG004809,2017-06-24,97,44,10,Senior,525,0,0,75.0,balanced,0
EMP00367,ASG004810,2017-11-27,99,36,10,Senior,681,0,0,75.0,balanced,0
